,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,ID,item,preço,quantidade,medida,Unidades,Quilos,Gramas,Litros,MLs
,88,,,,,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,89,,,,,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,90,,,,,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,91,,,,,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,92,,,,,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,93,,,,,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,94,,,,,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,95,,,,,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,96,,,,,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,97,,,,,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,98,,,,,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,99,,,,,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,100,Lily - Água da receita (custo em despesas variáveis),,1000,ML,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,101,Lily - Açaí Polpa Amazônia 3L,59.9,3000,ML,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,102,Lily - Leite em pó Piracanjuba 400g,19.98,400,Gramas,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,103,Lily - Leite Italac desnatado 1L,5.99,1000,ML,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,104,Lily - Creme de leite Piracanjuba 200g,3.89,200,Gramas,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,105,Lily - Leite condensado Italac 395g,5.75,395,Gramas,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,106,Lily - Refresco Frisco Morango 18g,0.85,1,Unidades,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,107,Lily - Refresco Frisco Maracujá 18g,0.85,1,Unidades,"=IF(insumos[preço] <> """", insumos[[#This Row],[preço]] / IF(insumos[[#This Row],[medida]] = ""unidades"", insumos[[#This Row],[quantidade]], 1), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""Gramas"", 1000, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""Gramas"", 1, IF(insumos[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] / IF(insumos[[#This Row],[medida]] = ""ML"", 1000, IF(insumos[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(insumos[[#This Row],[preço]] / (insumos[quantidade] * IF(insumos[[#This Row],[medida]] = ""ML"", 1, IF(insumos[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,Total,,1150.6099999999997,,,,,,,
